PUNTO,ROUTER,RSSI
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-89.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-89.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-89.0
P,74:DA:EA:B3:2F:4A,-89.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-89.0
P,74:DA:EA:B3:2F:4A,-89.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-77.0
P,74:DA:EA:B3:2F:4A,-77.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-77.0
P,74:DA:EA:B3:2F:4A,-77.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-78.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-77.0
P,74:DA:EA:B3:2F:4A,-77.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-86.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-79.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-84.0
P,74:DA:EA:B3:2F:4A,-85.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-80.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-82.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-81.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-87.0
P,74:DA:EA:B3:2F:4A,-88.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B3:2F:4A,-83.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-84.0
P,74:DA:EA:B4:26:96,-85.0
P,74:DA:EA:B4:26:96,-86.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-79.0
P,74:DA:EA:B4:26:96,-79.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-82.0
P,74:DA:EA:B4:26:96,-82.0
P,74:DA:EA:B4:26:96,-76.0
P,74:DA:EA:B4:26:96,-76.0
P,74:DA:EA:B4:26:96,-70.0
P,74:DA:EA:B4:26:96,-78.0
P,74:DA:EA:B4:26:96,-78.0
P,74:DA:EA:B4:26:96,-84.0
P,74:DA:EA:B4:26:96,-80.0
P,74:DA:EA:B4:26:96,-79.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-70.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-79.0
P,74:DA:EA:B4:26:96,-83.0
P,74:DA:EA:B4:26:96,-83.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-83.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-79.0
P,74:DA:EA:B4:26:96,-80.0
P,74:DA:EA:B4:26:96,-76.0
P,74:DA:EA:B4:26:96,-76.0
P,74:DA:EA:B4:26:96,-83.0
P,74:DA:EA:B4:26:96,-83.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-83.0
P,74:DA:EA:B4:26:96,-83.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-70.0
P,74:DA:EA:B4:26:96,-70.0
P,74:DA:EA:B4:26:96,-70.0
P,74:DA:EA:B4:26:96,-69.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-70.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-78.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-67.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-69.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-71.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-81.0
P,74:DA:EA:B4:26:96,-80.0
P,74:DA:EA:B4:26:96,-80.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-83.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-83.0
P,74:DA:EA:B4:26:96,-82.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-76.0
P,74:DA:EA:B4:26:96,-76.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-76.0
P,74:DA:EA:B4:26:96,-72.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-77.0
P,74:DA:EA:B4:26:96,-76.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-73.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-75.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
P,74:DA:EA:B4:26:96,-74.0
